Customer ID,Frequency,CancelCount,Monetary,Recency,UniqueProducts,AvgBasketSize,SeasonalConcentration,PurchaseSpread,BulkBuyer,PriceVariance,AvgDaysBetweenOrders,ReturnRate,AvgOrderValue,Customer_Type,Cluster,Cluster_Label,SilhouetteScore
14905,2,1,616.15,158,14,8.5,0.0,2,16.88235294117647,1.386218141308978,76.0,0.3333333333333333,308.075,1,2,Mixed,0.2374795699137107
14907,7,3,3501.1,3,125,23.571428571428573,0.7142857142857143,5,10.248484848484848,3.3555966168240623,72.8,0.3,500.15714285714284,1,0,Deal Seeker,0.3062337205192653
14910,4,3,434.35,3,25,7.5,0.75,3,7.933333333333334,2.8891696496342703,17.333333333333332,0.42857142857142855,108.5875,1,0,Deal Seeker,0.21763291727720632
14911,201,47,143825.06,1,1787,28.233830845771145,0.27860696517412936,13,14.143612334801762,32.33867681418519,2.8396946564885495,0.18951612903225806,715.5475621890547,0,1,Loyal,0.2009853911907626
14912,2,1,867.85,17,21,13.5,0.5,2,35.96296296296296,2.1537205600337876,230.0,0.3333333333333333,433.925,1,0,Deal Seeker,0.13401047993988235
14913,4,0,1227.43,36,76,21.75,0.5,4,20.03448275862069,1.6435003165694917,108.0,0.0,306.8575,0,0,Deal Seeker,0.2712532969798773
14915,2,1,307.48,91,12,6.0,0.0,2,9.333333333333334,3.4670758791112655,186.0,0.3333333333333333,153.74,1,2,Mixed,0.1304568716317072
14916,4,1,1268.98,71,72,19.25,0.0,3,14.753246753246753,1.704257745598155,84.66666666666667,0.2,317.245,0,2,Mixed,0.10957573408706678
14918,2,0,1610.15,116,39,22.5,0.0,2,15.0,2.9934401006807594,39.0,0.0,805.075,0,2,Mixed,0.16601518268987642
14921,2,0,1316.07,30,78,39.0,0.5,2,12.217948717948717,1.296338243088138,171.0,0.0,658.035,1,0,Deal Seeker,0.19398289188453297
14930,3,0,2372.86,109,116,42.666666666666664,0.0,2,9.109375,4.043784451714648,166.0,0.0,790.9533333333334,0,2,Mixed,0.08015253232025182
14931,5,1,1257.68,5,30,8.2,0.4,5,10.170731707317072,46.16761438022301,59.0,0.16666666666666666,251.536,0,0,Deal Seeker,0.020859074467160704
14934,2,1,1890.94,82,68,43.5,0.0,2,11.977011494252874,3.6320852592774098,201.0,0.3333333333333333,945.47,1,2,Mixed,0.048419138494482386
14936,8,1,8137.02,34,210,45.5,0.25,5,11.222527472527473,3.3896256409434846,60.5,0.1111111111111111,1017.1275,0,1,Loyal,-0.06364683911374147
14937,3,1,1621.88,57,33,11.333333333333334,0.0,2,14.235294117647058,2.1024473473751604,74.0,0.25,540.6266666666667,1,2,Mixed,0.10665604864159875
14944,12,2,5900.25,30,101,14.166666666666666,0.25,6,16.558823529411764,2.6206207260696885,44.5,0.14285714285714285,491.6875,0,1,Loyal,-0.22196980997241708
14947,2,0,290.82,72,14,7.0,0.0,2,12.785714285714286,3.8296107741281853,58.0,0.0,145.41,0,2,Mixed,0.1618701987189248
14948,6,1,1101.97,23,56,10.5,0.16666666666666666,5,10.682539682539682,2.5106603130199177,39.2,0.14285714285714285,183.66166666666666,0,0,Deal Seeker,0.13814657882185752
14952,11,4,8099.49,60,117,12.545454545454545,0.09090909090909091,5,24.31159420289855,2.6516536000706794,43.57142857142857,0.26666666666666666,736.3172727272727,0,1,Loyal,-0.1184336816229753
14958,3,0,499.68,147,33,14.0,0.0,3,3.0714285714285716,4.977414057205218,49.0,0.0,166.56,0,2,Mixed,0.24668549896151012
14959,4,1,695.42,64,37,14.75,0.0,4,8.372881355932204,1.0925468505696474,77.33333333333333,0.2,173.855,0,2,Mixed,0.08990859269052535
14960,2,0,221.27,8,23,13.5,0.5,2,8.185185185185185,2.2585106531452026,163.0,0.0,110.635,1,0,Deal Seeker,0.21514676329395055
14961,9,3,7044.68,11,193,34.666666666666664,0.3333333333333333,6,11.884615384615385,2.5267047910593954,50.0,0.25,782.7422222222223,1,1,Loyal,-0.07850768539667395
14963,5,0,1487.8,10,149,39.6,0.6,3,5.9393939393939394,1.9768224667548964,43.5,0.0,297.56,0,0,Deal Seeker,0.3018281746793884
14970,4,0,1592.06,68,24,8.5,0.0,4,7.352941176470588,2.1864710618025165,82.66666666666667,0.0,398.015,0,2,Mixed,0.11885236462278222
14971,3,0,1116.57,35,144,53.333333333333336,0.6666666666666666,2,4.025,2.86884020938995,8.0,0.0,372.19,1,0,Deal Seeker,0.2370150132936655
14973,3,0,1314.45,107,29,10.666666666666666,0.0,3,11.53125,62.54778423575387,59.0,0.0,438.15000000000003,0,2,Mixed,0.044333202270216185
14976,7,1,790.86,57,47,10.285714285714286,0.0,5,3.25,3.331191022256238,67.25,0.125,112.98,0,2,Mixed,0.04020807850688399
14978,5,0,1931.42,72,136,43.2,0.0,4,2.4305555555555554,2.6757145905716677,64.5,0.0,386.284,0,2,Mixed,-0.005783572051027015
14984,2,0,213.27,19,37,20.5,0.5,2,1.4634146341463414,3.556101369649003,161.0,0.0,106.635,1,0,Deal Seeker,0.21692961746767903
14985,2,0,296.75,198,78,43.5,0.5,2,2.9885057471264367,1.528407901612953,160.0,0.0,148.375,1,2,Mixed,0.0329446429047241
14987,2,0,326.4,16,2,2.0,1.0,2,32.0,0.0,350.0,0.0,163.2,1,0,Deal Seeker,0.14963204129248492
14995,2,0,233.23000000000002,39,53,30.5,0.5,2,1.6885245901639345,2.0584867777587617,242.0,0.0,116.61500000000001,1,0,Deal Seeker,0.15742319296066268
14997,3,1,546.1999999999999,46,25,8.666666666666666,0.0,3,43.07692307692308,0.48485826636403595,66.0,0.25,182.06666666666663,0,2,Mixed,0.07809227539862457
14998,2,0,429.87,170,70,37.5,0.0,2,3.6,2.3995601173458345,71.0,0.0,214.935,0,2,Mixed,0.21670625594723425
15002,4,0,1641.76,116,93,28.75,0.25,4,7.495652173913044,2.03154199643896,84.0,0.0,410.44,0,2,Mixed,0.011813771672889661
15005,28,7,6316.57,16,360,39.964285714285715,0.17857142857142858,12,3.7953529937444146,2.129007227232806,13.0,0.2,225.5917857142857,0,1,Loyal,0.27304740605860445
15009,3,0,1261.78,12,148,60.666666666666664,1.0,1,3.5274725274725274,2.3620078798718107,6.5,0.0,420.5933333333333,1,0,Deal Seeker,0.2405687491623403
15012,2,0,423.04,54,110,64.0,0.5,2,1.8046875,2.277507820792211,320.0,0.0,211.52,1,0,Deal Seeker,0.11164292397259512
15014,2,0,260.17,43,29,17.5,0.0,2,4.314285714285714,1.0441849380612374,133.0,0.0,130.085,0,2,Mixed,0.0757790185354858
15018,3,1,496.21000000000004,39,30,10.333333333333334,0.6666666666666666,3,6.096774193548387,8.443500051417042,164.5,0.25,165.40333333333334,1,0,Deal Seeker,0.19973773929923946
15021,9,4,1914.82,9,287,52.44444444444444,0.4444444444444444,8,1.7944915254237288,2.4037897248123405,51.142857142857146,0.3076923076923077,212.75777777777776,1,1,Loyal,-0.055763447045006055
15022,4,0,905.04,12,96,33.75,0.75,2,4.022222222222222,3.7480343652500885,18.0,0.0,226.26,1,0,Deal Seeker,0.2982102986373244
15023,11,1,6802.76,3,347,51.09090909090909,0.18181818181818182,9,5.108540925266904,6.1095834644470814,36.6,0.08333333333333333,618.4327272727273,0,1,Loyal,0.15684760915604323
15024,10,0,1661.33,10,105,15.5,0.5,5,5.935483870967742,2.524958979205298,59.666666666666664,0.0,166.13299999999998,0,0,Deal Seeker,0.2952294859119334
15026,3,0,469.0,80,57,20.333333333333332,0.0,3,4.672131147540983,1.8496210659028764,98.5,0.0,156.33333333333334,0,2,Mixed,0.1351307099569724
15027,4,2,1066.1499999999999,31,30,8.75,0.25,4,16.142857142857142,3.8909918590327095,69.33333333333333,0.3333333333333333,266.53749999999997,0,0,Deal Seeker,0.10864698058956963
15028,4,0,627.13,8,35,12.0,0.5,3,9.5625,2.0491130995337596,180.0,0.0,156.7825,0,0,Deal Seeker,0.2278064853751471
15030,2,0,518.28,72,7,3.5,0.0,2,53.142857142857146,3.5051424806309672,197.0,0.0,259.14,0,2,Mixed,0.11828376969651187
15031,4,0,668.14,4,74,27.75,0.5,4,3.6126126126126126,3.082933922821177,92.66666666666667,0.0,167.035,0,0,Deal Seeker,0.3138087586388791
15032,3,2,4959.1,256,29,17.333333333333332,0.6666666666666666,2,57.07692307692308,0.9818776453343052,110.0,0.4,1653.0333333333335,1,2,Mixed,0.04260304763745863
15033,10,1,2586.67,5,315,51.0,0.2,8,3.323529411764706,2.1064930634375996,36.111111111111114,0.09090909090909091,258.66700000000003,0,1,Loyal,0.015052379265063245
15034,8,3,4308.61,16,299,49.25,0.375,6,6.147208121827411,2.8147761119934422,56.333333333333336,0.2727272727272727,538.57625,1,1,Loyal,-0.05246833493243475
15036,3,0,465.55,72,107,42.333333333333336,0.0,2,2.574803149606299,2.0435569411882106,53.5,0.0,155.18333333333334,0,2,Mixed,0.04194833739419115
15038,6,1,705.49,59,105,21.666666666666668,0.16666666666666666,5,1.6692307692307693,3.0767157601594195,62.2,0.14285714285714285,117.58166666666666,0,0,Deal Seeker,0.10197570592561037
15039,47,5,19914.44,10,408,31.95744680851064,0.14893617021276595,12,6.13115845539281,2.9023137560173584,8.75609756097561,0.09615384615384616,423.7114893617021,0,1,Loyal,0.28622035326598005
15044,17,5,7700.2300000000005,19,233,26.647058823529413,0.29411764705882354,11,6.169977924944813,3.203323726493482,24.5,0.22727272727272727,452.954705882353,0,1,Loyal,0.24920727707596207
15045,2,1,735.66,152,11,6.0,0.0,2,9.5,4.208241823187475,106.0,0.3333333333333333,367.83,1,2,Mixed,0.2303971858507367
15046,15,1,5213.7699999999995,9,147,13.733333333333333,0.13333333333333333,9,16.75242718446602,3.614234318788124,23.5,0.0625,347.58466666666664,0,1,Loyal,0.044853641649893077
15048,4,1,384.05,65,86,24.25,0.25,4,2.0103092783505154,2.222119182175838,101.0,0.2,96.0125,0,0,Deal Seeker,0.1059616026069869
15050,3,2,1782.09,25,68,26.0,0.3333333333333333,2,15.692307692307692,2.26290234131458,46.0,0.4,594.03,1,0,Deal Seeker,0.13583740670938751
15051,3,0,1391.61,23,130,47.666666666666664,0.3333333333333333,3,7.06993006993007,2.0593708416813663,63.5,0.0,463.86999999999995,0,0,Deal Seeker,0.21064746235529105
15053,3,0,697.79,5,49,23.666666666666668,0.3333333333333333,3,13.887323943661972,1.138938596571634,138.5,0.0,232.59666666666666,0,0,Deal Seeker,0.21607008889317136
15054,2,0,302.1,12,105,57.0,0.5,2,1.736842105263158,1.3869279152408074,28.0,0.0,151.05,1,0,Deal Seeker,0.2214137255948155
15057,2,0,1489.5,275,25,12.5,0.0,2,26.72,3.5440709643007997,40.0,0.0,744.75,0,2,Mixed,0.25188735293874676
15058,11,0,2124.9900000000002,25,199,25.09090909090909,0.18181818181818182,8,3.8731884057971016,2.8582501374940668,41.0,0.0,193.18090909090913,0,1,Loyal,-0.14174318178123074
15059,9,2,1337.72,41,161,26.333333333333332,0.0,6,2.548523206751055,2.7349637148398123,49.0,0.18181818181818182,148.63555555555556,0,0,Deal Seeker,0.08627537951964016
15060,4,0,303.09,8,81,30.25,1.0,2,2.1735537190082646,1.9870490461600923,1.0,0.0,75.7725,1,0,Deal Seeker,0.2791871285989342
15061,48,7,54534.14,4,70,8.395833333333334,0.3333333333333333,13,71.76178660049628,2.8411291822631943,13.178571428571429,0.12727272727272726,1136.1279166666666,0,1,Loyal,0.22646587044302763
15062,4,0,987.86,71,47,14.25,0.25,4,13.385964912280702,1.39502191842358,96.0,0.0,246.965,0,0,Deal Seeker,0.051068958222153016
15065,4,2,3158.13,38,148,38.75,0.25,4,8.92258064516129,10.869737172547058,84.66666666666667,0.3333333333333333,789.5325,0,0,Deal Seeker,0.10476840135345493
15067,3,0,1744.76,78,82,27.333333333333332,0.0,2,11.634146341463415,3.3692263919149035,204.0,0.0,581.5866666666667,0,2,Mixed,0.08300393522892936
15068,2,0,553.36,46,96,52.0,0.0,2,3.5,2.701939861319955,210.0,0.0,276.68,0,2,Mixed,-0.00851905415247126
15071,2,0,982.07,94,25,13.0,0.0,2,10.346153846153847,2.849747087293618,182.0,0.0,491.035,0,2,Mixed,0.1585918884180429
15073,3,1,1043.41,10,31,18.0,0.3333333333333333,2,9.092592592592593,1.9744162420460754,88.5,0.25,347.80333333333334,1,0,Deal Seeker,0.19081143435784564
15078,32,6,9743.11,7,97,13.75,0.28125,13,11.602272727272727,1.684420206011663,19.0,0.15789473684210525,304.4721875,0,1,Loyal,0.24265695443208565
15079,4,1,895.61,213,46,11.75,0.25,3,8.27659574468085,8.510054580005441,76.5,0.2,223.9025,0,2,Mixed,0.19800526097554347
15081,5,1,504.8,22,26,6.6,0.4,5,5.757575757575758,3.9826523206998314,86.25,0.16666666666666666,100.96000000000001,0,0,Deal Seeker,0.21795647199886875
15088,2,1,1160.07,21,53,28.5,0.5,2,8.070175438596491,11.152316703588669,46.0,0.3333333333333333,580.035,1,0,Deal Seeker,0.16291557287449554
15089,6,0,2420.84,10,139,24.166666666666668,0.3333333333333333,4,9.372413793103448,3.4625338940482506,23.6,0.0,403.47333333333336,0,0,Deal Seeker,0.24938043075757452
15092,2,0,457.81,215,23,13.0,0.0,2,5.1923076923076925,3.3305086929546,68.0,0.0,228.905,0,2,Mixed,0.2937573664364705
15093,6,3,4597.02,18,52,18.0,0.3333333333333333,6,34.81481481481482,3.206464593117455,70.8,0.3333333333333333,766.1700000000001,1,0,Deal Seeker,0.15036556653307606
15095,4,1,1370.6,104,30,11.75,0.0,3,22.95744680851064,2.4492543183597126,50.0,0.2,342.65,0,2,Mixed,0.19822699876748734
15100,3,3,876.0,334,1,1.0,0.6666666666666666,2,26.666666666666668,0.0,20.0,0.5,292.0,1,2,Mixed,0.10010826945622173
15101,2,1,317.53,9,8,4.0,1.0,2,30.125,2.1186383767478043,351.0,0.3333333333333333,158.765,1,0,Deal Seeker,0.14841422265796692
15103,2,0,703.36,31,35,17.5,0.5,2,9.4,14.440814864458995,55.0,0.0,351.68,1,0,Deal Seeker,0.13410655413820055
15104,2,1,1027.44,197,66,34.5,0.0,2,9.231884057971014,5.856310904345384,86.0,0.3333333333333333,513.72,1,2,Mixed,0.21393990752441272
15105,7,0,2298.93,18,90,14.428571428571429,0.42857142857142855,4,11.990099009900991,1.7653224539263734,29.0,0.0,328.4185714285714,0,0,Deal Seeker,0.2691360360209066
15106,5,2,1422.52,18,90,20.0,0.2,5,11.81,2.837193584220758,63.0,0.2857142857142857,284.504,0,0,Deal Seeker,0.17787033250336268
15107,6,2,319.5,311,12,2.6666666666666665,0.3333333333333333,3,10.5625,4.782876357381612,12.2,0.25,53.25,1,2,Mixed,0.18539611920788224
15108,4,1,1300.25,142,50,15.0,0.0,3,8.316666666666666,4.41210008030689,28.666666666666668,0.2,325.0625,0,2,Mixed,0.23068326469304853
15110,4,3,996.1,24,17,8.75,0.25,4,7.0285714285714285,10.41762747389606,98.33333333333333,0.42857142857142855,249.025,0,0,Deal Seeker,0.07438047905319166
15111,3,0,1567.48,29,70,28.0,0.6666666666666666,3,8.452380952380953,2.6436838204073156,171.5,0.0,522.4933333333333,0,0,Deal Seeker,0.26078033259853123
15113,3,1,3609.33,10,77,33.333333333333336,0.6666666666666666,2,23.86,1.7221101221255486,22.5,0.25,1203.11,1,0,Deal Seeker,0.16706412094534437
15114,10,0,2760.56,30,136,19.7,0.1,8,15.715736040609137,1.5688134265046272,30.11111111111111,0.0,276.056,0,0,Deal Seeker,0.13538597321800933
15116,4,0,1352.75,18,37,11.25,0.25,4,14.4,1.89454106806526,62.333333333333336,0.0,338.1875,0,0,Deal Seeker,0.1658894150334228
15117,5,1,1551.78,15,63,15.8,0.4,4,24.658227848101266,2.4264188774089566,50.25,0.16666666666666666,310.356,0,0,Deal Seeker,0.2661286607601041
15121,2,0,457.72,50,28,14.0,0.0,2,7.107142857142857,5.159546386587092,238.0,0.0,228.86,0,2,Mixed,0.06518395396773334
15122,3,3,1633.78,114,65,27.333333333333332,0.0,3,9.75609756097561,2.7097622733070144,91.5,0.5,544.5933333333334,0,2,Mixed,0.10981936924150927
15123,2,0,2199.31,7,93,53.0,0.5,2,11.273584905660377,2.635531948637904,199.0,0.0,1099.655,1,0,Deal Seeker,0.14741619849432083
15124,2,0,184.19,23,14,7.5,0.5,2,15.533333333333333,3.2795249365607524,169.0,0.0,92.095,1,0,Deal Seeker,0.17522691038331548
15125,15,8,11528.48,25,102,8.466666666666667,0.06666666666666667,8,48.76377952755905,4.097987603653778,27.22222222222222,0.34782608695652173,768.5653333333333,0,1,Loyal,0.11892378310868991
15128,4,4,1471.0,60,74,25.5,0.0,4,13.166666666666666,2.336153391248789,53.0,0.5,367.75,0,2,Mixed,0.028411212353517054
15129,11,0,3447.4,50,54,7.636363636363637,0.0,7,21.357142857142858,2.9073552243334455,26.77777777777778,0.0,313.40000000000003,0,2,Mixed,-0.020074503541567694
15132,5,0,977.9300000000001,18,49,10.4,0.2,5,13.057692307692308,1.5431215058771142,61.0,0.0,195.586,0,0,Deal Seeker,0.15355777648792396
15133,3,0,982.42,128,27,9.666666666666666,0.0,3,23.448275862068964,1.7796034456151517,87.0,0.0,327.4733333333333,0,2,Mixed,0.24488173243915767
15134,8,0,1387.99,15,44,9.125,0.25,7,12.150684931506849,1.4170075603819496,32.285714285714285,0.0,173.49875,0,0,Deal Seeker,0.17943653104665724
15136,4,1,1286.7,3,61,17.0,0.75,3,11.411764705882353,1.1345668243171443,47.0,0.2,321.675,1,0,Deal Seeker,0.32437596897265464
15139,2,0,178.96,240,13,6.5,0.0,2,16.0,1.1737448287753702,97.0,0.0,89.48,0,2,Mixed,0.2777583872997165
15140,7,1,2354.25,52,74,11.428571428571429,0.0,6,19.65,2.3292612916023314,42.4,0.125,336.32142857142856,0,2,Mixed,-0.0010762361623712872
15144,17,1,6580.44,8,132,12.764705882352942,0.11764705882352941,9,14.055299539170507,2.1514457048517563,23.384615384615383,0.05555555555555555,387.0847058823529,0,1,Loyal,0.09090622686594108
15145,4,0,1194.73,4,54,16.75,0.25,3,11.283582089552239,3.694780854542475,81.33333333333333,0.0,298.6825,0,0,Deal Seeker,0.19593893655895514
15146,2,1,1327.16,165,90,45.5,0.0,2,16.186813186813186,1.7179437548449437,127.0,0.3333333333333333,663.58,1,2,Mixed,0.14584353705138506
15150,10,1,5314.47,17,282,34.3,0.3,6,10.66472303206997,3.314290615955401,28.0,0.09090909090909091,531.447,0,1,Loyal,-0.025626311736897427
15152,13,3,4745.69,10,196,20.846153846153847,0.3076923076923077,6,9.977859778597786,3.2466133779038517,14.833333333333334,0.1875,365.0530769230769,0,1,Loyal,-0.09730651170165901
15156,3,0,961.49,1,51,18.333333333333332,1.0,2,10.854545454545455,3.432676675460297,16.0,0.0,320.49666666666667,1,0,Deal Seeker,0.29088502844495434
15157,3,2,1936.07,4,125,41.666666666666664,0.6666666666666666,3,19.136,7.633820923808351,177.5,0.4,645.3566666666667,1,0,Deal Seeker,0.20640762795143158
15159,30,4,18641.010000000002,2,363,23.666666666666668,0.23333333333333334,12,16.114084507042254,7.002345878695428,20.0,0.11764705882352941,621.3670000000001,0,1,Loyal,0.30804764485087394
15163,2,0,304.47,18,29,14.5,0.5,2,6.413793103448276,2.0434335540103015,174.0,0.0,152.235,1,0,Deal Seeker,0.20513705335864582
15164,3,0,843.05,69,79,34.333333333333336,0.0,3,3.495145631067961,2.6050591109675905,135.5,0.0,281.01666666666665,0,2,Mixed,0.06746045510379556
15172,5,0,1624.05,9,106,22.0,0.2,5,14.645454545454545,2.237169777981307,57.0,0.0,324.81,0,0,Deal Seeker,0.20851812997568203
15179,5,2,2206.95,18,91,18.6,0.2,4,20.838709677419356,2.5681527379175666,75.25,0.2857142857142857,441.39,0,0,Deal Seeker,0.15667292041705458
15181,3,2,689.4799999999999,66,11,5.333333333333333,0.0,3,34.0,2.369759393553137,101.5,0.4,229.82666666666663,0,2,Mixed,0.1030314815872238
15182,2,0,622.85,154,24,14.5,0.0,2,8.724137931034482,1.5719176578792888,114.0,0.0,311.425,0,2,Mixed,0.266557175744811
15184,2,0,406.76,29,59,31.5,0.5,2,3.5396825396825395,3.256853375086148,161.0,0.0,203.38,1,0,Deal Seeker,0.22232193782769968
15186,2,0,411.41,14,17,9.5,0.5,2,11.31578947368421,2.9572678832553088,154.0,0.0,205.705,1,0,Deal Seeker,0.207999217015051
15187,16,2,4777.18,2,61,5.6875,0.4375,8,20.736263736263737,3.2540996065093415,16.23076923076923,0.1111111111111111,298.57375,0,1,Loyal,-0.1334197154521357
15189,41,12,16225.39,1,80,5.170731707317073,0.17073170731707318,12,29.004716981132077,6.283945656935224,8.945945945945946,0.22641509433962265,395.74121951219513,0,1,Loyal,0.24965968853336093
15192,3,0,1044.32,120,36,17.0,0.3333333333333333,3,18.0,2.7352962201130437,123.0,0.0,348.1066666666666,0,2,Mixed,0.04764926701580663
15194,15,7,7616.53,3,209,20.666666666666668,0.3333333333333333,10,18.39677419354839,3.206566414562321,26.071428571428573,0.3181818181818182,507.76866666666666,1,1,Loyal,0.19166597373385263
15197,3,2,1079.6100000000001,11,30,10.666666666666666,0.6666666666666666,3,14.65625,6.264369666498649,174.0,0.4,359.87000000000006,1,0,Deal Seeker,0.2026980962084551
15198,2,0,193.64,92,10,5.0,0.0,2,12.0,1.31393598694068,32.0,0.0,96.82,0,2,Mixed,0.17689550797384973
15199,4,0,1268.7,59,5,3.25,0.0,4,30.46153846153846,1.8211717839530317,83.0,0.0,317.175,0,2,Mixed,0.11211487463762645
15201,5,6,1236.54,87,35,13.8,0.0,4,17.536231884057973,1.6751782870086196,53.333333333333336,0.5454545454545454,247.308,0,2,Mixed,0.08544175077974824
15203,6,0,1827.8,26,82,23.666666666666668,0.16666666666666666,6,12.345070422535212,0.733444820395494,57.2,0.0,304.6333333333333,0,0,Deal Seeker,0.1658882628610033
15205,2,1,653.24,85,37,18.5,0.0,2,10.216216216216216,4.556048235645177,42.0,0.3333333333333333,326.62,1,2,Mixed,0.14120980352356047
15206,4,0,420.29999999999995,10,3,2.25,0.25,4,18.0,0.20000000000000023,88.33333333333333,0.0,105.07499999999999,0,0,Deal Seeker,0.12330022680380569
15208,5,1,870.12,1,25,8.4,0.6,5,7.523809523809524,3.6081125845466944,88.0,0.16666666666666666,174.024,0,0,Deal Seeker,0.3009328734335531
15211,2,0,894.4100000000001,60,52,26.0,0.5,2,4.615384615384615,3.778349751897267,305.0,0.0,447.20500000000004,1,0,Deal Seeker,0.10331391740761468
15213,2,1,328.35,319,22,12.0,0.0,1,11.333333333333334,0.7248976689400943,11.0,0.3333333333333333,164.175,1,2,Mixed,0.2378900627234207
15214,8,0,1661.44,2,109,13.75,0.5,6,11.4,2.5856875601018365,34.42857142857143,0.0,207.68,0,0,Deal Seeker,0.2981005247831977
15215,3,3,734.94,47,33,11.666666666666666,0.0,2,6.428571428571429,4.411382850701375,50.0,0.5,244.98000000000002,1,2,Mixed,0.05491537210234991
15218,11,0,5756.89,11,77,15.090909090909092,0.09090909090909091,9,20.05421686746988,2.637350017537581,38.5,0.0,523.3536363636364,0,1,Loyal,-0.10382834728044507
15220,6,1,1778.96,52,110,19.5,0.0,6,11.905982905982906,2.4119665688288983,45.8,0.14285714285714285,296.49333333333334,0,2,Mixed,-0.0313226462134455
15223,2,1,755.75,226,14,10.0,0.0,1,10.65,3.469106171851612,24.0,0.3333333333333333,377.875,1,2,Mixed,0.2542593522841513
15224,2,1,322.08,358,13,7.0,1.0,1,10.857142857142858,2.9428076785558095,4.0,0.3333333333333333,161.04,1,2,Mixed,0.04481775202761009
15227,5,0,1219.4,37,43,11.6,0.4,4,12.931034482758621,4.97369529809882,93.66666666666667,0.0,243.88000000000002,0,0,Deal Seeker,0.21016894977278927
15228,4,1,3386.71,66,110,31.25,0.0,4,18.04,2.9811270481848555,76.0,0.2,846.6775,0,2,Mixed,0.0246080429954149
15230,2,0,429.6,239,23,11.5,0.0,1,15.26086956521739,1.4413839693279418,1.0,0.0,214.8,0,2,Mixed,0.2675040826897604
15232,2,0,612.06,113,26,15.5,0.0,2,22.129032258064516,0.8603446421207065,27.0,0.0,306.03,0,2,Mixed,0.2128203992946256
15235,12,0,2247.51,218,132,11.916666666666666,0.25,5,9.258741258741258,2.7442094672810926,17.333333333333332,0.0,187.29250000000002,0,2,Mixed,0.10320185141092889
15237,4,0,1412.32,2,94,24.75,0.25,4,10.818181818181818,2.7547728226613,75.33333333333333,0.0,353.08,0,0,Deal Seeker,0.23565736576003404
15238,3,2,1071.99,29,49,16.666666666666668,0.3333333333333333,3,13.84,17.46335621949514,77.5,0.4,357.33,1,0,Deal Seeker,0.06646438933951493
15239,2,1,780.59,10,48,24.5,0.5,2,12.122448979591837,1.8036771067577968,68.0,0.3333333333333333,390.295,1,0,Deal Seeker,0.23319795816994254
15240,5,2,1706.57,45,58,15.6,0.0,5,17.55128205128205,2.410274229516604,66.75,0.2857142857142857,341.31399999999996,0,2,Mixed,0.014077978948813722
15241,8,1,1756.44,67,82,13.75,0.0,7,16.527272727272727,2.32331335685233,31.0,0.1111111111111111,219.555,0,2,Mixed,-0.0011958166851467821
15244,2,0,631.57,65,31,17.0,0.0,2,11.911764705882353,2.146239757818128,183.0,0.0,315.785,0,2,Mixed,0.11436654185279922
15245,3,0,2515.84,134,55,29.666666666666668,0.0,3,20.04494382022472,1.3058541676819428,63.5,0.0,838.6133333333333,0,2,Mixed,0.15719326212004447
15246,2,0,514.15,238,32,16.5,0.5,2,7.484848484848484,2.3791958550457055,120.0,0.0,257.075,1,2,Mixed,0.13615780529597507
15249,13,2,6688.46,32,211,26.923076923076923,0.07692307692307693,8,10.22,2.3532223663576692,20.454545454545453,0.13333333333333333,514.496923076923,0,1,Loyal,0.10307643542876867
15251,11,4,10484.99,9,97,10.090909090909092,0.09090909090909091,8,55.5945945945946,4.271075136000632,25.77777777777778,0.26666666666666666,953.180909090909,0,1,Loyal,0.06262105275237266
15252,2,0,740.78,36,44,22.0,0.5,2,11.863636363636363,1.665625608615607,147.0,0.0,370.39,1,0,Deal Seeker,0.21331192797290405
15253,5,1,918.1999999999999,16,52,10.6,0.4,3,16.339622641509433,1.636726262762425,76.5,0.16666666666666666,183.64,0,0,Deal Seeker,0.243280316298833
15258,2,0,623.16,169,32,17.0,0.0,2,4.176470588235294,3.3200137447903963,49.0,0.0,311.58,0,2,Mixed,0.2765737214248526
15260,7,1,1810.77,100,62,11.0,0.2857142857142857,6,11.493506493506494,3.152456603732115,54.4,0.125,258.68142857142857,0,2,Mixed,-0.05410677438692456
15265,2,0,1506.1200000000001,151,76,41.0,0.0,2,7.463414634146342,3.551848448538468,84.0,0.0,753.0600000000001,0,2,Mixed,0.16341349647879103
15267,5,0,1717.36,22,8,2.2,0.2,4,85.81818181818181,0.926081677136133,40.0,0.0,343.472,0,2,Mixed,-0.02442755851003666
15270,7,2,2379.49,16,22,5.857142857142857,0.2857142857142857,4,37.09756097560975,22.34558958229762,73.75,0.2222222222222222,339.9271428571428,0,0,Deal Seeker,0.041248494242927286
15271,15,1,2507.07,7,184,18.266666666666666,0.26666666666666666,10,4.605839416058394,2.933375211700127,25.571428571428573,0.0625,167.138,0,1,Loyal,0.02006259553125643
15272,2,0,721.94,57,63,31.5,0.0,2,4.920634920634921,3.2995887887909925,29.0,0.0,360.97,0,2,Mixed,0.06994725215800136
15274,2,0,716.57,4,44,23.5,1.0,2,13.170212765957446,1.578030189332854,14.0,0.0,358.285,1,0,Deal Seeker,0.2855791906683679
15281,9,3,2332.15,59,121,15.444444444444445,0.0,6,8.712230215827338,3.3074578338188734,34.375,0.25,259.1277777777778,0,2,Mixed,-0.02896174696186631
15287,2,1,486.69,22,17,10.0,0.5,2,21.65,2.2625111805481235,48.0,0.3333333333333333,243.345,1,0,Deal Seeker,0.18005329080712315
